[2025-03-24 15:41:50,741] INFO problem_rustrigin_2d:161 > Step: 1864 | Fitness: -0.000 | Solution: [-3.44440090e-05  6.00926971e-06] 
[2025-03-24 15:41:50,741] INFO problem_rustrigin_2d:161 > Step: 1865 | Fitness: -0.000 | Solution: [-3.44114243e-05  6.00226604e-06] 
[2025-03-24 15:41:50,741] INFO problem_rustrigin_2d:161 > Step: 1866 | Fitness: -0.000 | Solution: [-3.43981126e-05  6.02180904e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1867 | Fitness: -0.000 | Solution: [-3.43588013e-05  6.01052522e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1868 | Fitness: -0.000 | Solution: [-3.43488209e-05  5.99319901e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1869 | Fitness: -0.000 | Solution: [-3.43615760e-05  6.01179255e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1870 | Fitness: -0.000 | Solution: [-3.43259438e-05  6.04100828e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1871 | Fitness: -0.000 | Solution: [-3.43154852e-05  6.07131945e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1872 | Fitness: -0.000 | Solution: [-3.42751266e-05  6.07408871e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1873 | Fitness: -0.000 | Solution: [-3.42977733e-05  6.03988867e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1874 | Fitness: -0.000 | Solution: [-3.42931631e-05  6.08911988e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1875 | Fitness: -0.000 | Solution: [-3.42478413e-05  6.05434402e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1876 | Fitness: -0.000 | Solution: [-3.41987144e-05  6.03172709e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1877 | Fitness: -0.000 | Solution: [-3.41890058e-05  6.01542617e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1878 | Fitness: -0.000 | Solution: [-3.41688201e-05  6.02696156e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1879 | Fitness: -0.000 | Solution: [-3.41644471e-05  6.06175685e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1880 | Fitness: -0.000 | Solution: [-3.41658765e-05  6.05689307e-06] 
[2025-03-24 15:41:50,742] INFO problem_rustrigin_2d:161 > Step: 1881 | Fitness: -0.000 | Solution: [-3.41740195e-05  6.04282422e-06] 
[2025-03-24 15:41:50,743] INFO problem_rustrigin_2d:161 > Step: 1882 | Fitness: -0.000 | Solution: [-3.41373564e-05  6.07519413e-06] 
[2025-03-24 15:41:50,743] INFO problem_rustrigin_2d:161 > Step: 1883 | Fitness: -0.000 | Solution: [-3.41086110e-05  6.06763003e-06] 
[2025-03-24 15:41:50,743] INFO problem_rustrigin_2d:161 > Step: 1884 | Fitness: -0.000 | Solution: [-3.40722632e-05  6.05667746e-06] 
[2025-03-24 15:41:50,743] INFO problem_rustrigin_2d:161 > Step: 1885 | Fitness: -0.000 | Solution: [-3.40275928e-05  6.08500701e-06] 
[2025-03-24 15:41:50,743] INFO problem_rustrigin_2d:161 > Step: 1886 | Fitness: -0.000 | Solution: [-3.40235439e-05  6.07409972e-06] 
[2025-03-24 15:41:50,743] INFO problem_rustrigin_2d:161 > Step: 1887 | Fitness: -0.000 | Solution: [-3.40101836e-05  6.03257100e-06] 
[2025-03-24 15:41:50,743] INFO problem_rustrigin_2d:161 > Step: 1888 | Fitness: -0.000 | Solution: [-3.40067965e-05  6.07473206e-06] 
[2025-03-24 15:41:50,743] INFO problem_rustrigin_2d:161 > Step: 1889 | Fitness: -0.000 | Solution: [-3.39774422e-05  6.06484896e-06] 
[2025-03-24 15:41:50,743] INFO problem_rustrigin_2d:161 > Step: 1890 | Fitness: -0.000 | Solution: [-3.39378703e-05  6.06502990e-06] 
[2025-03-24 15:41:50,743] INFO problem_rustrigin_2d:161 > Step: 1891 | Fitness: -0.000 | Solution: [-3.39278045e-05  6.05794120e-06] 
[2025-03-24 15:41:50,743] INFO problem_rustrigin_2d:161 > Step: 1892 | Fitness: -0.000 | Solution: [-3.39160066e-05  6.06053628e-06] 
[2025-03-24 15:41:50,743] INFO problem_rustrigin_2d:161 > Step: 1893 | Fitness: -0.000 | Solution: [-3.38995804e-05  6.09997180e-06] 
[2025-03-24 15:41:50,743] INFO problem_rustrigin_2d:161 > Step: 1894 | Fitness: -0.000 | Solution: [-3.39108374e-05  6.06833633e-06] 
[2025-03-24 15:41:50,743] INFO problem_rustrigin_2d:161 > Step: 1895 | Fitness: -0.000 | Solution: [-3.39011128e-05  6.04181603e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1896 | Fitness: -0.000 | Solution: [-3.39028686e-05  6.03018867e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1897 | Fitness: -0.000 | Solution: [-3.3889511e-05  6.0371910e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1898 | Fitness: -0.000 | Solution: [-3.38451285e-05  6.04008403e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1899 | Fitness: -0.000 | Solution: [-3.37897968e-05  6.03660139e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1900 | Fitness: -0.000 | Solution: [-3.37995074e-05  6.00872069e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1901 | Fitness: -0.000 | Solution: [-3.37917698e-05  5.99297353e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1902 | Fitness: -0.000 | Solution: [-3.37710166e-05  5.96856288e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1903 | Fitness: -0.000 | Solution: [-3.37398602e-05  5.97893201e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1904 | Fitness: -0.000 | Solution: [-3.37307642e-05  6.00553626e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1905 | Fitness: -0.000 | Solution: [-3.36924417e-05  6.00407214e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1906 | Fitness: -0.000 | Solution: [-3.36890493e-05  6.02390471e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1907 | Fitness: -0.000 | Solution: [-3.36638572e-05  6.01722933e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1908 | Fitness: -0.000 | Solution: [-3.36454770e-05  6.04963093e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1909 | Fitness: -0.000 | Solution: [-3.36079691e-05  6.08336411e-06] 
[2025-03-24 15:41:50,744] INFO problem_rustrigin_2d:161 > Step: 1910 | Fitness: -0.000 | Solution: [-3.36165262e-05  6.07717974e-06] 
[2025-03-24 15:41:50,745] INFO problem_rustrigin_2d:161 > Step: 1911 | Fitness: -0.000 | Solution: [-3.36086921e-05  6.12240983e-06] 
[2025-03-24 15:41:50,745] INFO problem_rustrigin_2d:161 > Step: 1912 | Fitness: -0.000 | Solution: [-3.35590211e-05  6.11800329e-06] 
[2025-03-24 15:41:50,745] INFO problem_rustrigin_2d:161 > Step: 1913 | Fitness: -0.000 | Solution: [-3.35115820e-05  6.11267061e-06] 
[2025-03-24 15:41:50,745] INFO problem_rustrigin_2d:161 > Step: 1914 | Fitness: -0.000 | Solution: [-3.35153042e-05  6.10479870e-06] 
[2025-03-24 15:41:50,745] INFO problem_rustrigin_2d:161 > Step: 1915 | Fitness: -0.000 | Solution: [-3.34795276e-05  6.11413239e-06] 
[2025-03-24 15:41:50,745] INFO problem_rustrigin_2d:161 > Step: 1916 | Fitness: -0.000 | Solution: [-3.34719719e-05  6.15992271e-06] 
[2025-03-24 15:41:50,745] INFO problem_rustrigin_2d:161 > Step: 1917 | Fitness: -0.000 | Solution: [-3.34447909e-05  6.20149417e-06] 
[2025-03-24 15:41:50,745] INFO problem_rustrigin_2d:161 > Step: 1918 | Fitness: -0.000 | Solution: [-3.34540661e-05  6.22958828e-06] 
[2025-03-24 15:41:50,745] INFO problem_rustrigin_2d:161 > Step: 1919 | Fitness: -0.000 | Solution: [-3.34091716e-05  6.21818165e-06] 
[2025-03-24 15:41:50,745] INFO problem_rustrigin_2d:161 > Step: 1920 | Fitness: -0.000 | Solution: [-3.33792638e-05  6.20287514e-06] 
[2025-03-24 15:41:50,745] INFO problem_rustrigin_2d:161 > Step: 1921 | Fitness: -0.000 | Solution: [-3.33711781e-05  6.19313435e-06] 
[2025-03-24 15:41:50,745] INFO problem_rustrigin_2d:161 > Step: 1922 | Fitness: -0.000 | Solution: [-3.33588506e-05  6.14843542e-06] 
[2025-03-24 15:41:50,745] INFO problem_rustrigin_2d:161 > Step: 1923 | Fitness: -0.000 | Solution: [-3.33338375e-05  6.13545161e-06] 
[2025-03-24 15:41:50,745] INFO problem_rustrigin_2d:161 > Step: 1924 | Fitness: -0.000 | Solution: [-3.33021904e-05  6.10988460e-06] 
[2025-03-24 15:41:50,746] INFO problem_rustrigin_2d:161 > Step: 1925 | Fitness: -0.000 | Solution: [-3.32717157e-05  6.14225110e-06] 
[2025-03-24 15:41:50,746] INFO problem_rustrigin_2d:161 > Step: 1926 | Fitness: -0.000 | Solution: [-3.32509304e-05  6.15391574e-06] 
[2025-03-24 15:41:50,746] INFO problem_rustrigin_2d:161 > Step: 1927 | Fitness: -0.000 | Solution: [-3.32320425e-05  6.18869707e-06] 
[2025-03-24 15:41:50,746] INFO problem_rustrigin_2d:161 > Step: 1928 | Fitness: -0.000 | Solution: [-3.32181187e-05  6.18493028e-06] 
[2025-03-24 15:41:50,746] INFO problem_rustrigin_2d:161 > Step: 1929 | Fitness: -0.000 | Solution: [-3.32049023e-05  6.18003286e-06] 
[2025-03-24 15:41:50,746] INFO problem_rustrigin_2d:161 > Step: 1930 | Fitness: -0.000 | Solution: [-3.32119555e-05  6.13357823e-06] 
[2025-03-24 15:41:50,746] INFO problem_rustrigin_2d:161 > Step: 1931 | Fitness: -0.000 | Solution: [-3.31913131e-05  6.12062879e-06] 
[2025-03-24 15:41:50,746] INFO problem_rustrigin_2d:161 > Step: 1932 | Fitness: -0.000 | Solution: [-3.31787857e-05  6.11774335e-06] 
[2025-03-24 15:41:50,746] INFO problem_rustrigin_2d:161 > Step: 1933 | Fitness: -0.000 | Solution: [-3.31670146e-05  6.10174251e-06] 
[2025-03-24 15:41:50,746] INFO problem_rustrigin_2d:161 > Step: 1934 | Fitness: -0.000 | Solution: [-3.31724956e-05  6.07587038e-06] 
[2025-03-24 15:41:50,746] INFO problem_rustrigin_2d:161 > Step: 1935 | Fitness: -0.000 | Solution: [-3.31900338e-05  6.05337558e-06] 
[2025-03-24 15:41:50,746] INFO problem_rustrigin_2d:161 > Step: 1936 | Fitness: -0.000 | Solution: [-3.31581616e-05  6.01291685e-06] 
[2025-03-24 15:41:50,747] INFO problem_rustrigin_2d:161 > Step: 1937 | Fitness: -0.000 | Solution: [-3.31321502e-05  6.03162402e-06] 
[2025-03-24 15:41:50,747] INFO problem_rustrigin_2d:161 > Step: 1938 | Fitness: -0.000 | Solution: [-3.31348015e-05  6.01205360e-06] 
[2025-03-24 15:41:50,747] INFO problem_rustrigin_2d:161 > Step: 1939 | Fitness: -0.000 | Solution: [-3.30886661e-05  6.03411064e-06] 
[2025-03-24 15:41:50,747] INFO problem_rustrigin_2d:161 > Step: 1940 | Fitness: -0.000 | Solution: [-3.30732892e-05  6.04888362e-06] 
[2025-03-24 15:41:50,747] INFO problem_rustrigin_2d:161 > Step: 1941 | Fitness: -0.000 | Solution: [-3.30309870e-05  6.06991965e-06] 
[2025-03-24 15:41:50,747] INFO problem_rustrigin_2d:161 > Step: 1942 | Fitness: -0.000 | Solution: [-3.30084328e-05  6.08747946e-06] 
[2025-03-24 15:41:50,747] INFO problem_rustrigin_2d:161 > Step: 1943 | Fitness: -0.000 | Solution: [-3.29733377e-05  6.05190543e-06] 
[2025-03-24 15:41:50,747] INFO problem_rustrigin_2d:161 > Step: 1944 | Fitness: -0.000 | Solution: [-3.29520146e-05  6.09212944e-06] 
[2025-03-24 15:41:50,747] INFO problem_rustrigin_2d:161 > Step: 1945 | Fitness: -0.000 | Solution: [-3.29403115e-05  6.11019844e-06] 
[2025-03-24 15:41:50,747] INFO problem_rustrigin_2d:161 > Step: 1946 | Fitness: -0.000 | Solution: [-3.2918409e-05  6.1060678e-06] 
[2025-03-24 15:41:50,747] INFO problem_rustrigin_2d:161 > Step: 1947 | Fitness: -0.000 | Solution: [-3.29169412e-05  6.09013259e-06] 
[2025-03-24 15:41:50,747] INFO problem_rustrigin_2d:161 > Step: 1948 | Fitness: -0.000 | Solution: [-3.29106383e-05  6.12484442e-06] 
[2025-03-24 15:41:50,747] INFO problem_rustrigin_2d:161 > Step: 1949 | Fitness: -0.000 | Solution: [-3.29094579e-05  6.14515450e-06] 
[2025-03-24 15:41:50,747] INFO problem_rustrigin_2d:161 > Step: 1950 | Fitness: -0.000 | Solution: [-3.28790051e-05  6.13779351e-06] 
[2025-03-24 15:41:50,748] INFO problem_rustrigin_2d:161 > Step: 1951 | Fitness: -0.000 | Solution: [-3.28391702e-05  6.13470541e-06] 
[2025-03-24 15:41:50,748] INFO problem_rustrigin_2d:161 > Step: 1952 | Fitness: -0.000 | Solution: [-3.28402252e-05  6.09668400e-06] 
[2025-03-24 15:41:50,748] INFO problem_rustrigin_2d:161 > Step: 1953 | Fitness: -0.000 | Solution: [-3.28229981e-05  6.12072268e-06] 
[2025-03-24 15:41:50,748] INFO problem_rustrigin_2d:161 > Step: 1954 | Fitness: -0.000 | Solution: [-3.28137076e-05  6.08745793e-06] 
[2025-03-24 15:41:50,748] INFO problem_rustrigin_2d:161 > Step: 1955 | Fitness: -0.000 | Solution: [-3.28126041e-05  6.07717974e-06] 
[2025-03-24 15:41:50,748] INFO problem_rustrigin_2d:161 > Step: 1956 | Fitness: -0.000 | Solution: [-3.28203718e-05  6.05317379e-06] 
[2025-03-24 15:41:50,748] INFO problem_rustrigin_2d:161 > Step: 1957 | Fitness: -0.000 | Solution: [-3.28187997e-05  6.03734472e-06] 
[2025-03-24 15:41:50,748] INFO problem_rustrigin_2d:161 > Step: 1958 | Fitness: -0.000 | Solution: [-3.28005686e-05  6.00583873e-06] 
[2025-03-24 15:41:50,748] INFO problem_rustrigin_2d:161 > Step: 1959 | Fitness: -0.000 | Solution: [-3.27605235e-05  5.99003184e-06] 
[2025-03-24 15:41:50,748] INFO problem_rustrigin_2d:161 > Step: 1960 | Fitness: -0.000 | Solution: [-3.27589009e-05  5.98106994e-06] 
[2025-03-24 15:41:50,748] INFO problem_rustrigin_2d:161 > Step: 1961 | Fitness: -0.000 | Solution: [-3.27311467e-05  5.97966854e-06] 
[2025-03-24 15:41:50,748] INFO problem_rustrigin_2d:161 > Step: 1962 | Fitness: -0.000 | Solution: [-3.27373172e-05  5.93842830e-06] 
[2025-03-24 15:41:50,748] INFO problem_rustrigin_2d:161 > Step: 1963 | Fitness: -0.000 | Solution: [-3.27072646e-05  5.95671083e-06] 
[2025-03-24 15:41:50,749] INFO problem_rustrigin_2d:161 > Step: 1964 | Fitness: -0.000 | Solution: [-3.26537542e-05  5.93342575e-06] 
[2025-03-24 15:41:50,749] INFO problem_rustrigin_2d:161 > Step: 1965 | Fitness: -0.000 | Solution: [-3.26100024e-05  5.95122349e-06] 
[2025-03-24 15:41:50,749] INFO problem_rustrigin_2d:161 > Step: 1966 | Fitness: -0.000 | Solution: [-3.25398122e-05  5.93807245e-06] 
[2025-03-24 15:41:50,749] INFO problem_rustrigin_2d:161 > Step: 1967 | Fitness: -0.000 | Solution: [-3.25335511e-05  5.93672119e-06] 
[2025-03-24 15:41:50,749] INFO problem_rustrigin_2d:161 > Step: 1968 | Fitness: -0.000 | Solution: [-3.25337543e-05  5.90065952e-06] 
[2025-03-24 15:41:50,749] INFO problem_rustrigin_2d:161 > Step: 1969 | Fitness: -0.000 | Solution: [-3.25095342e-05  5.90041492e-06] 
[2025-03-24 15:41:50,749] INFO problem_rustrigin_2d:161 > Step: 1970 | Fitness: -0.000 | Solution: [-3.24959644e-05  5.90792302e-06] 
[2025-03-24 15:41:50,749] INFO problem_rustrigin_2d:161 > Step: 1971 | Fitness: -0.000 | Solution: [-3.24735464e-05  5.89244998e-06] 
[2025-03-24 15:41:50,749] INFO problem_rustrigin_2d:161 > Step: 1972 | Fitness: -0.000 | Solution: [-3.24538674e-05  5.92214433e-06] 
[2025-03-24 15:41:50,749] INFO problem_rustrigin_2d:161 > Step: 1973 | Fitness: -0.000 | Solution: [-3.24215819e-05  5.94879575e-06] 
[2025-03-24 15:41:50,749] INFO problem_rustrigin_2d:161 > Step: 1974 | Fitness: -0.000 | Solution: [-3.23911595e-05  5.89279809e-06] 
[2025-03-24 15:41:50,749] INFO problem_rustrigin_2d:161 > Step: 1975 | Fitness: -0.000 | Solution: [-3.23799274e-05  5.90158203e-06] 
[2025-03-24 15:41:50,749] INFO problem_rustrigin_2d:161 > Step: 1976 | Fitness: -0.000 | Solution: [-3.23616757e-05  5.89595570e-06] 
[2025-03-24 15:41:50,749] INFO problem_rustrigin_2d:161 > Step: 1977 | Fitness: -0.000 | Solution: [-3.23742858e-05  5.87679470e-06] 
[2025-03-24 15:41:50,750] INFO problem_rustrigin_2d:161 > Step: 1978 | Fitness: -0.000 | Solution: [-3.23752292e-05  5.85270425e-06] 
[2025-03-24 15:41:50,750] INFO problem_rustrigin_2d:161 > Step: 1979 | Fitness: -0.000 | Solution: [-3.23520789e-05  5.84479760e-06] 
[2025-03-24 15:41:50,750] INFO problem_rustrigin_2d:161 > Step: 1980 | Fitness: -0.000 | Solution: [-3.23437385e-05  5.85628732e-06] 
[2025-03-24 15:41:50,750] INFO problem_rustrigin_2d:161 > Step: 1981 | Fitness: -0.000 | Solution: [-3.23092247e-05  5.85470083e-06] 
[2025-03-24 15:41:50,750] INFO problem_rustrigin_2d:161 > Step: 1982 | Fitness: -0.000 | Solution: [-3.23037300e-05  5.85792074e-06] 
[2025-03-24 15:41:50,750] INFO problem_rustrigin_2d:161 > Step: 1983 | Fitness: -0.000 | Solution: [-3.22978944e-05  5.85654943e-06] 
[2025-03-24 15:41:50,750] INFO problem_rustrigin_2d:161 > Step: 1984 | Fitness: -0.000 | Solution: [-3.22838261e-05  5.87840341e-06] 
[2025-03-24 15:41:50,750] INFO problem_rustrigin_2d:161 > Step: 1985 | Fitness: -0.000 | Solution: [-3.22901628e-05  5.89757549e-06] 
[2025-03-24 15:41:50,750] INFO problem_rustrigin_2d:161 > Step: 1986 | Fitness: -0.000 | Solution: [-3.22870001e-05  5.89336190e-06] 
[2025-03-24 15:41:50,750] INFO problem_rustrigin_2d:161 > Step: 1987 | Fitness: -0.000 | Solution: [-3.22604514e-05  5.88657355e-06] 
[2025-03-24 15:41:50,750] INFO problem_rustrigin_2d:161 > Step: 1988 | Fitness: -0.000 | Solution: [-3.22425269e-05  5.88865393e-06] 
[2025-03-24 15:41:50,750] INFO problem_rustrigin_2d:161 > Step: 1989 | Fitness: -0.000 | Solution: [-3.22348709e-05  5.87553487e-06] 
[2025-03-24 15:41:50,750] INFO problem_rustrigin_2d:161 > Step: 1990 | Fitness: -0.000 | Solution: [-3.22166149e-05  5.84538173e-06] 
[2025-03-24 15:41:50,750] INFO problem_rustrigin_2d:161 > Step: 1991 | Fitness: -0.000 | Solution: [-3.22376030e-05  5.82273728e-06] 
[2025-03-24 15:41:50,751] INFO problem_rustrigin_2d:161 > Step: 1992 | Fitness: -0.000 | Solution: [-3.22012728e-05  5.77809888e-06] 
[2025-03-24 15:41:50,751] INFO problem_rustrigin_2d:161 > Step: 1993 | Fitness: -0.000 | Solution: [-3.22024025e-05  5.77045061e-06] 
[2025-03-24 15:41:50,751] INFO problem_rustrigin_2d:161 > Step: 1994 | Fitness: -0.000 | Solution: [-3.21644358e-05  5.80387993e-06] 
[2025-03-24 15:41:50,751] INFO problem_rustrigin_2d:161 > Step: 1995 | Fitness: -0.000 | Solution: [-3.21449626e-05  5.80144582e-06] 
[2025-03-24 15:41:50,751] INFO problem_rustrigin_2d:161 > Step: 1996 | Fitness: -0.000 | Solution: [-3.21438510e-05  5.78230682e-06] 
[2025-03-24 15:41:50,751] INFO problem_rustrigin_2d:161 > Step: 1997 | Fitness: -0.000 | Solution: [-3.21453396e-05  5.74204004e-06] 
[2025-03-24 15:41:50,751] INFO problem_rustrigin_2d:161 > Step: 1998 | Fitness: -0.000 | Solution: [-3.21192719e-05  5.73136315e-06] 
[2025-03-24 15:41:50,751] INFO problem_rustrigin_2d:161 > Step: 1999 | Fitness: -0.000 | Solution: [-3.20897823e-05  5.72602962e-06] 
[2025-03-24 15:41:50,751] INFO problem_rustrigin_2d:161 > Step: 2000 | Fitness: -0.000 | Solution: [-3.20645112e-05  5.73468713e-06] 
[2025-03-24 15:41:50,751] INFO problem_rustrigin_2d:161 > Step: 2001 | Fitness: -0.000 | Solution: [-3.20649631e-05  5.73795801e-06] 
[2025-03-24 15:41:50,751] INFO problem_rustrigin_2d:161 > Step: 2002 | Fitness: -0.000 | Solution: [-3.20660164e-05  5.74410926e-06] 
[2025-03-24 15:41:50,751] INFO problem_rustrigin_2d:161 > Step: 2003 | Fitness: -0.000 | Solution: [-3.20587977e-05  5.70969896e-06] 
[2025-03-24 15:41:50,751] INFO problem_rustrigin_2d:161 > Step: 2004 | Fitness: -0.000 | Solution: [-3.20252853e-05  5.72348302e-06] 
[2025-03-24 15:41:50,751] INFO problem_rustrigin_2d:161 > Step: 2005 | Fitness: -0.000 | Solution: [-3.20237044e-05  5.73353348e-06] 
[2025-03-24 15:41:50,752] INFO problem_rustrigin_2d:161 > Step: 2006 | Fitness: -0.000 | Solution: [-3.20270685e-05  5.71952143e-06] 
[2025-03-24 15:41:50,752] INFO problem_rustrigin_2d:161 > Step: 2007 | Fitness: -0.000 | Solution: [-3.20122975e-05  5.72210748e-06] 
[2025-03-24 15:41:50,752] INFO problem_rustrigin_2d:161 > Step: 2008 | Fitness: -0.000 | Solution: [-3.20026941e-05  5.72188596e-06] 
[2025-03-24 15:41:50,752] INFO problem_rustrigin_2d:161 > Step: 2009 | Fitness: -0.000 | Solution: [-3.19699122e-05  5.74801620e-06] 
[2025-03-24 15:41:50,752] INFO problem_rustrigin_2d:161 > Step: 2010 | Fitness: -0.000 | Solution: [-3.19533586e-05  5.74031701e-06] 
[2025-03-24 15:41:50,752] INFO problem_rustrigin_2d:161 > Step: 2011 | Fitness: -0.000 | Solution: [-3.19354435e-05  5.71426612e-06] 
[2025-03-24 15:41:50,752] INFO problem_rustrigin_2d:161 > Step: 2012 | Fitness: -0.000 | Solution: [-3.19245347e-05  5.73753402e-06] 
[2025-03-24 15:41:50,752] INFO problem_rustrigin_2d:161 > Step: 2013 | Fitness: -0.000 | Solution: [-3.18896806e-05  5.72017238e-06] 
[2025-03-24 15:41:50,752] INFO problem_rustrigin_2d:161 > Step: 2014 | Fitness: -0.000 | Solution: [-3.18616530e-05  5.71434773e-06] 
[2025-03-24 15:41:50,752] INFO problem_rustrigin_2d:161 > Step: 2015 | Fitness: -0.000 | Solution: [-3.18329678e-05  5.66553262e-06] 
[2025-03-24 15:41:50,752] INFO problem_rustrigin_2d:161 > Step: 2016 | Fitness: -0.000 | Solution: [-3.17948337e-05  5.69445072e-06] 
[2025-03-24 15:41:50,752] INFO problem_rustrigin_2d:161 > Step: 2017 | Fitness: -0.000 | Solution: [-3.17813271e-05  5.69928480e-06] 
[2025-03-24 15:41:50,752] INFO problem_rustrigin_2d:161 > Step: 2018 | Fitness: -0.000 | Solution: [-3.17548438e-05  5.66658281e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2019 | Fitness: -0.000 | Solution: [-3.17147508e-05  5.65705480e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2020 | Fitness: -0.000 | Solution: [-3.17069670e-05  5.64261292e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2021 | Fitness: -0.000 | Solution: [-3.17163043e-05  5.60762709e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2022 | Fitness: -0.000 | Solution: [-3.16937424e-05  5.59324494e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2023 | Fitness: -0.000 | Solution: [-3.16731105e-05  5.58249701e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2024 | Fitness: -0.000 | Solution: [-3.16587184e-05  5.58875511e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2025 | Fitness: -0.000 | Solution: [-3.16326487e-05  5.62328702e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2026 | Fitness: -0.000 | Solution: [-3.16237286e-05  5.60548951e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2027 | Fitness: -0.000 | Solution: [-3.15893045e-05  5.60812320e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2028 | Fitness: -0.000 | Solution: [-3.15876899e-05  5.60129296e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2029 | Fitness: -0.000 | Solution: [-3.15627938e-05  5.57782765e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2030 | Fitness: -0.000 | Solution: [-3.15381875e-05  5.55915818e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2031 | Fitness: -0.000 | Solution: [-3.15138770e-05  5.56456786e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2032 | Fitness: -0.000 | Solution: [-3.15204861e-05  5.53086612e-06] 
[2025-03-24 15:41:50,753] INFO problem_rustrigin_2d:161 > Step: 2033 | Fitness: -0.000 | Solution: [-3.14912669e-05  5.51292853e-06] 
[2025-03-24 15:41:50,754] INFO problem_rustrigin_2d:161 > Step: 2034 | Fitness: -0.000 | Solution: [-3.14307752e-05  5.50869002e-06] 
[2025-03-24 15:41:50,754] INFO problem_rustrigin_2d:161 > Step: 2035 | Fitness: -0.000 | Solution: [-3.14094283e-05  5.54310744e-06] 
[2025-03-24 15:41:50,754] INFO problem_rustrigin_2d:161 > Step: 2036 | Fitness: -0.000 | Solution: [-3.13950314e-05  5.58135148e-06] 
[2025-03-24 15:41:50,754] INFO problem_rustrigin_2d:161 > Step: 2037 | Fitness: -0.000 | Solution: [-3.1385957e-05  5.5699986e-06] 
[2025-03-24 15:41:50,754] INFO problem_rustrigin_2d:161 > Step: 2038 | Fitness: -0.000 | Solution: [-3.13685981e-05  5.56969086e-06] 
[2025-03-24 15:41:50,754] INFO problem_rustrigin_2d:161 > Step: 2039 | Fitness: -0.000 | Solution: [-3.13755119e-05  5.59985185e-06] 
[2025-03-24 15:41:50,754] INFO problem_rustrigin_2d:161 > Step: 2040 | Fitness: -0.000 | Solution: [-3.13758436e-05  5.58995916e-06] 
